submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,7 Day Average
7/9/2020,NE,"20,623",,,198,0,284,,,2,0,167.29
7/10/2020,NE,"20,777",,,154,0,286,,,2,0,159.57
7/11/2020,NE,"20,998",,,221,0,285,,,-1,0,167.29
7/12/2020,NE,"21,172",,,174,0,285,,,0,0,177.57
7/13/2020,NE,"21,399",,,227,0,288,,,3,0,193.29
7/14/2020,NE,"21,717",,,318,0,286,,,-2,0,216.57
7/15/2020,NE,"21,979",,,262,0,291,,,5,0,222.00
7/16/2020,NE,"22,134",,,155,0,299,,,8,0,215.86
7/17/2020,NE,"22,361",,,227,0,301,,,2,0,226.29
1/22/2020,AZ,0,,,0,,0,,,0,,0.00
1/23/2020,AZ,0,,,0,,0,,,0,,0.00
1/24/2020,AZ,0,,,0,,0,,,0,,0.00
1/25/2020,AZ,0,,,0,,0,,,0,,0.00
1/26/2020,AZ,1,,,1,,0,,,0,,0.20
1/27/2020,AZ,1,,,0,,0,,,0,,0.17
1/28/2020,AZ,1,,,0,,0,,,0,,0.14
1/29/2020,AZ,1,,,0,,0,,,0,,0.14
1/30/2020,AZ,1,,,0,,0,,,0,,0.14
1/31/2020,AZ,1,,,0,,0,,,0,,0.14
2/1/2020,AZ,1,,,0,,0,,,0,,0.14
2/2/2020,AZ,1,,,0,,0,,,0,,0.00
2/3/2020,AZ,1,,,0,,0,,,0,,0.00
2/4/2020,AZ,1,,,0,,0,,,0,,0.00
2/5/2020,AZ,1,,,0,,0,,,0,,0.00
2/6/2020,AZ,1,,,0,,0,,,0,,0.00
2/7/2020,AZ,1,,,0,,0,,,0,,0.00
2/8/2020,AZ,1,,,0,,0,,,0,,0.00
2/9/2020,AZ,1,,,0,,0,,,0,,0.00
2/10/2020,AZ,1,,,0,,0,,,0,,0.00
2/11/2020,AZ,1,,,0,,0,,,0,,0.00
2/12/2020,AZ,1,,,0,,0,,,0,,0.00
2/13/2020,AZ,1,,,0,,0,,,0,,0.00
2/14/2020,AZ,1,,,0,,0,,,0,,0.00
2/15/2020,AZ,1,,,0,,0,,,0,,0.00
2/16/2020,AZ,1,,,0,,0,,,0,,0.00
2/17/2020,AZ,1,,,0,,0,,,0,,0.00
2/18/2020,AZ,1,,,0,,0,,,0,,0.00
2/19/2020,AZ,1,,,0,,0,,,0,,0.00
2/20/2020,AZ,1,,,0,,0,,,0,,0.00
2/21/2020,AZ,1,,,0,,0,,,0,,0.00
2/22/2020,AZ,1,,,0,,0,,,0,,0.00
2/23/2020,AZ,1,,,0,,0,,,0,,0.00
2/24/2020,AZ,1,,,0,,0,,,0,,0.00
2/25/2020,AZ,1,,,0,,0,,,0,,0.00
2/26/2020,AZ,1,,,0,,0,,,0,,0.00
2/27/2020,AZ,1,,,0,,0,,,0,,0.00
2/28/2020,AZ,1,,,0,,0,,,0,,0.00
2/29/2020,AZ,1,,,0,,0,,,0,,0.00
3/1/2020,AZ,1,,,0,,0,,,0,,0.00
3/2/2020,AZ,1,,,0,,0,,,0,,0.00
3/3/2020,AZ,2,,,1,,0,,,0,,0.14
3/4/2020,AZ,2,,,0,,0,,,0,,0.14
3/5/2020,AZ,3,,,1,,0,,,0,,0.29
3/6/2020,AZ,3,,,0,,0,,,0,,0.29
3/7/2020,AZ,5,,,2,,0,,,0,,0.57
3/8/2020,AZ,5,,,0,,0,,,0,,0.57
3/9/2020,AZ,6,,,1,,0,,,0,,0.71
3/10/2020,AZ,8,,,2,,0,,,0,,0.86
3/11/2020,AZ,9,,,1,,0,,,0,,1.00
3/12/2020,AZ,9,,,0,,0,,,0,,0.86
3/13/2020,AZ,10,,,1,,0,,,0,,1.00
3/14/2020,AZ,12,,,2,,0,,,0,,1.00
3/15/2020,AZ,13,,,1,,0,,,0,,1.14
3/16/2020,AZ,18,,,5,,0,,,0,,1.71
3/17/2020,AZ,18,,,0,,0,,,0,,1.43
3/18/2020,AZ,27,,,9,,0,,,0,,2.57
3/19/2020,AZ,44,,,17,,0,,,0,,5.00
3/20/2020,AZ,63,,,19,,1,,,1,,7.57
3/21/2020,AZ,104,,,41,,1,,,0,,13.14
3/22/2020,AZ,152,,,48,,2,,,1,,19.86
3/23/2020,AZ,253,,,101,,2,,,0,,33.57
3/24/2020,AZ,326,,,73,,5,,,3,,44.00
3/25/2020,AZ,401,,,75,,6,,,1,,53.43
3/26/2020,AZ,508,,,107,,8,,,2,,66.29
3/27/2020,AZ,665,,,157,,13,,,5,,86.00
3/28/2020,AZ,773,,,108,,15,,,2,,95.57
3/29/2020,AZ,919,,,146,,17,,,2,,109.57
3/30/2020,AZ,"1,157",,,238,,20,,,3,,129.14
3/31/2020,AZ,"1,289",,,132,,24,,,4,,137.57
4/1/2020,AZ,"1,413",,,124,,29,,,5,,144.57
4/2/2020,AZ,"1,598",,,185,,32,,,3,,155.71
4/3/2020,AZ,"1,769",,,171,,41,,,9,,157.71
4/4/2020,AZ,"2,019",,,250,,52,,,11,,178.00
4/5/2020,AZ,"2,269",,,250,,64,,,12,,192.86
4/6/2020,AZ,"2,456",,,187,,65,,,1,,185.57
4/7/2020,AZ,"2,575",,,119,,73,,,8,,183.71
4/8/2020,AZ,"2,726",,,151,,80,,,7,,187.57
4/9/2020,AZ,"3,018",,,292,,89,,,9,,202.86
4/10/2020,AZ,"3,112",,,94,,97,,,8,,191.86
4/11/2020,AZ,"3,393",,,281,,108,,,11,,196.29
4/12/2020,AZ,"3,539",,,146,,115,,,7,,181.43
4/13/2020,AZ,"3,702",,,163,,122,,,7,,178.00
4/14/2020,AZ,"3,806",,,104,,131,,,9,,175.86
4/15/2020,AZ,"3,962",,,156,,142,,,11,,176.57
4/16/2020,AZ,"4,234",,,272,,150,,,8,,173.71
4/17/2020,AZ,"4,507",,,273,,169,,,19,,199.29
4/18/2020,AZ,"4,719",,,212,,177,,,8,,189.43
4/19/2020,AZ,"4,929","4,929",0,210,0,184,184,0,7,0,198.57
4/20/2020,AZ,"5,064","5,064",0,135,0,187,187,0,3,0,194.57
4/21/2020,AZ,"5,251","5,251",0,187,0,208,208,0,21,0,206.43
4/22/2020,AZ,"5,459","5,459",0,208,0,229,229,0,21,0,213.86
4/23/2020,AZ,"5,769","5,769",0,310,0,249,249,0,20,0,219.29
4/24/2020,AZ,"6,045","6,045",0,276,0,266,266,0,17,0,219.71
4/25/2020,AZ,"6,280","6,280",0,235,0,273,273,0,7,0,223.00
4/26/2020,AZ,"6,526","6,526",0,246,0,275,275,0,2,0,228.14
4/27/2020,AZ,"6,716","6,716",0,190,0,275,275,0,0,0,236.00
4/28/2020,AZ,"6,948","6,948",0,232,0,293,293,0,18,0,242.43
4/29/2020,AZ,"7,202","7,202",0,254,0,254,254,0,-39,0,249.00
4/30/2020,AZ,"7,648","7,648",0,446,0,320,320,0,66,0,268.43
5/1/2020,AZ,"7,962","7,962",0,314,0,330,330,0,10,0,273.86
5/2/2020,AZ,"8,364","8,364",0,402,0,348,348,0,18,0,297.71
5/3/2020,AZ,"8,640","8,640",0,276,0,362,362,0,14,0,302.00
5/4/2020,AZ,"8,919","8,919",0,279,0,362,362,0,0,0,314.71
5/5/2020,AZ,"9,305","9,305",0,386,0,395,395,0,33,0,336.71
5/6/2020,AZ,"9,707","9,707",0,402,0,426,426,0,31,0,357.86
5/7/2020,AZ,"9,945","9,945",0,238,0,450,450,0,24,0,328.14
5/8/2020,AZ,"10,526","10,526",0,581,0,517,517,0,67,0,366.29
5/9/2020,AZ,"10,960","10,960",0,434,0,532,532,0,15,0,370.86
5/10/2020,AZ,"11,119","11,119",0,159,0,536,536,0,4,0,354.14
5/11/2020,AZ,"11,380","11,380",0,261,0,542,542,0,6,0,351.57
5/12/2020,AZ,"11,736","11,736",0,356,0,562,562,0,20,0,347.29
5/13/2020,AZ,"12,176","12,176",0,440,0,594,594,0,32,0,352.71
5/14/2020,AZ,"12,674","12,674",0,498,0,624,624,0,30,0,389.86
5/15/2020,AZ,"13,169","13,169",0,495,0,651,651,0,27,0,377.57
5/16/2020,AZ,"13,631","13,631",0,462,0,679,679,0,28,0,381.57
5/17/2020,AZ,"13,937","13,937",0,306,0,680,680,0,1,0,402.57
5/18/2020,AZ,"14,170","14,170",0,233,0,686,686,0,6,0,398.57
5/19/2020,AZ,"14,566","14,566",0,396,0,704,704,0,18,0,404.29
5/20/2020,AZ,"14,897","14,897",0,331,0,747,747,0,43,0,388.71
5/21/2020,AZ,"15,315","15,315",0,418,0,763,763,0,16,0,377.29
5/22/2020,AZ,"15,608","15,608",0,293,0,775,775,0,12,0,348.43
5/23/2020,AZ,"16,039","16,039",0,431,0,799,799,0,24,0,344.00
5/24/2020,AZ,"16,339","16,339",0,300,0,800,800,0,1,0,343.14
5/25/2020,AZ,"16,561","16,561",0,222,0,806,806,0,6,0,341.57
5/26/2020,AZ,"16,783","16,783",0,222,0,807,807,0,1,0,316.71
5/27/2020,AZ,"17,262","17,262",0,479,0,831,831,0,24,0,337.86
5/28/2020,AZ,"17,763","17,763",0,501,0,857,857,0,26,0,349.71
5/29/2020,AZ,"18,465","18,465",0,702,0,885,885,0,28,0,408.14
5/30/2020,AZ,"19,255","19,255",0,790,0,903,903,0,18,0,459.43
5/31/2020,AZ,"19,936","19,936",0,681,0,906,906,0,3,0,513.86
6/1/2020,AZ,"20,123","20,123",0,187,0,917,917,0,11,0,508.86
6/2/2020,AZ,"21,250","20,977",273,"1,127",273,941,879,62,24,62,638.14
6/3/2020,AZ,"22,223","22,223",0,973,-273,981,981,0,40,-62,708.71
6/4/2020,AZ,"22,753","22,753",0,530,0,996,996,0,15,0,712.86
6/5/2020,AZ,"24,332","24,055",277,"1,579",277,"1,012",948,64,16,64,838.14
6/6/2020,AZ,"25,451","25,451",0,"1,119",-277,"1,042","1,042",0,30,-64,885.14
6/7/2020,AZ,"26,889","26,603",286,"1,438",286,"1,044",978,66,2,66,993.29
6/8/2020,AZ,"27,678","27,678",0,789,-286,"1,047","1,047",0,3,-66,1079.29
6/9/2020,AZ,"28,296","27,998",298,618,298,"1,070","1,004",66,23,66,1006.57
6/10/2020,AZ,"29,852","29,549",303,"1,556",5,"1,095","1,029",66,25,0,1089.86
6/11/2020,AZ,"31,264","30,955",309,"1,412",6,"1,127","1,060",67,32,1,1215.86
6/12/2020,AZ,"32,918","32,602",316,"1,654",7,"1,144","1,077",67,17,0,1226.57
6/13/2020,AZ,"34,458","34,146",312,"1,540",-4,"1,183","1,116",67,39,0,1286.71
6/14/2020,AZ,"35,691","35,374",317,"1,233",5,"1,186","1,119",67,3,0,1257.43
6/15/2020,AZ,"36,705","36,377",328,"1,014",11,"1,194","1,127",67,8,0,1289.57
6/16/2020,AZ,"39,097","38,754",343,"2,392",15,"1,219","1,140",79,25,12,1543.00
6/17/2020,AZ,"40,924","40,577",347,"1,827",4,"1,239","1,159",80,20,1,1581.71
6/18/2020,AZ,"43,443","43,085",358,"2,519",11,"1,271","1,184",87,32,7,1739.86
6/19/2020,AZ,"46,689","46,323",366,"3,246",8,"1,312","1,224",88,41,1,1967.29
6/20/2020,AZ,"49,798","49,426",372,"3,109",6,"1,338","1,247",91,26,3,2191.43
6/21/2020,AZ,"52,390","52,018",372,"2,592",0,"1,339","1,248",91,1,0,2385.57
6/22/2020,AZ,"54,586","54,214",372,"2,196",0,"1,342","1,251",91,3,0,2554.43
6/23/2020,AZ,"58,179","57,799",380,"3,593",8,"1,384","1,291",93,42,2,2726.00
6/24/2020,AZ,"59,974","57,799",388,"1,795",8,"1,463","1,291",97,79,4,2721.43
6/25/2020,AZ,"63,030","62,634",396,"3,056",8,"1,490","1,393",97,27,0,2798.14
6/26/2020,AZ,"66,458","66,055",403,"3,428",7,"1,535","1,435",100,45,3,2824.14
6/27/2020,AZ,"70,051","69,641",410,"3,593",7,"1,579","1,479",100,44,0,2893.29
6/28/2020,AZ,"73,908","73,497",411,"3,857",1,"1,588","1,488",100,9,0,3074.00
6/29/2020,AZ,"74,533","74,119",414,625,3,"1,588","1,488",100,0,0,2849.57
6/30/2020,AZ,"79,215","78,781",434,"4,682",20,"1,632","1,529",103,44,3,3005.14
7/1/2020,AZ,"84,092","83,645",447,"4,877",13,"1,720","1,607",113,88,10,3445.43
7/2/2020,AZ,"87,425","86,970",455,"3,333",8,"1,757","1,642",115,37,2,3485.00
7/3/2020,AZ,"91,858","91,396",462,"4,433",7,"1,788","1,673",115,31,0,3628.57
7/4/2020,AZ,"94,553","94,085",468,"2,695",6,"1,805","1,690",115,17,0,3500.29
7/5/2020,AZ,"98,089","97,611",478,"3,536",10,"1,809","1,694",115,4,0,3454.43
7/6/2020,AZ,"101,441","100,943",498,"3,352",20,"1,810","1,695",115,1,0,3844.00
7/7/2020,AZ,"105,094","104,572",522,"3,653",24,"1,927","1,807",120,117,5,3697.00
7/8/2020,AZ,"108,614","108,031",583,"3,520",61,"1,963","1,842",121,36,1,3503.14
7/9/2020,AZ,"112,671","112,028",643,"4,057",60,"2,038","1,917",121,75,0,3606.57
7/10/2020,AZ,"116,892","116,209",683,"4,221",40,"2,082","1,961",121,44,0,3576.29
